S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s3fa	w6f80	zu	zu	zu	APPR
s3fa	w6f81	ihm	ihm	er	PPER
s3fa	w6f82	sprach	ſprach	sprechen	VVFIN
s3fa	w6f83	:	:	:	$.
s3fa	w6f84	verflucht	verflucht	verfluchen	VVPP
s3fa	w6f85	sei	ſey	sein	VAFIN
s3fa	w6f86	der	der	d	ART
s3fa	w6f87	Acker	Acker	Acker	NN
s3fa	w6f88	um	um	um	APPR
s3fa	w6f89	deinetwillen	deinetwillen	deinetwillen	ADV
s3fa	w6f8a	,	,	,	$,
s3fa	w6f8b	Dornen	Dornen	Dorn	NN
s3fa	w6f8c	und	und	und	KON
s3fa	w6f8d	Disteln	Diſteln	Distel	NN
s3fa	w6f8e	soll	ſoll	sollen	VMFIN
s3fa	w6f8f	er	er	er	PPER
s3fa	w6f90	dir	dir	du	PPER
s3fa	w6f91	tragen	tragen	tragen	VVINF
s3fa	w6f92	!	!	!	$.

# text = da zitterte Adam an allen Gliedern , Thraͤnen rannen von ſeinen Wangen , und ſchluchzend heulte er : Ach , Herr der Welt , ich und mein Eſel wollen aus Einer Krippe eſſen !
s3fb	w6f93	da	da	da	ADV
s3fb	w6f94	zitterte	zitterte	zittern	VVFIN
s3fb	w6f95	Adam	Adam	Adam	NN
s3fb	w6f96	an	an	an	APPR
s3fb	w6f97	allen	allen	alle	PIAT
s3fb	w6f98	Gliedern	Gliedern	Glied	NN
s3fb	w6f99	,	,	,	$,
s3fb	w6f9a	Tränen	Thraͤnen	Träne	NN
s3fb	w6f9b	rannen	rannen	rinnen	VVFIN
s3fb	w6f9c	von	von	von	APPR
s3fb	w6f9d	seinen	ſeinen	seine	PPOSAT
s3fb	w6f9e	Wangen	Wangen	Wange	NN
s3fb	w6f9f	,	,	,	$,
s3fb	w6fa0	und	und	und	KON
s3fb	w6fa1	schluchzend	ſchluchzend	schluchzend	ADJD
s3fb	w6fa2	heulte	heulte	heulen	VVFIN
s3fb	w6fa3	er	er	er	PPER
s3fb	w6fa4	:	:	:	$.
s3fb	w6fa5	Ach	Ach	ach	ITJ
s3fb	w6fa6	,	,	,	$,
s3fb	w6fa7	Herr	Herr	Herr	NN
s3fb	w6fa8	der	der	d	ART
s3fb	w6fa9	Welt	Welt	Welt	NN
s3fb	w6faa	,	,	,	$,
s3fb	w6fab	ich	ich	ich	PPER
s3fb	w6fac	und	und	und	KON
s3fb	w6fad	mein	mein	mein	PPOSAT
s3fb	w6fae	Esel	Eſel	Esel	NN
s3fb	w6faf	wollen	wollen	wollen	VMFIN
s3fb	w6fb0	aus	aus	aus	APPR
s3fb	w6fb1	Einer	Einer	eine	ART
s3fb	w6fb2	Krippe	Krippe	Krippe	NN
s3fb	w6fb3	essen	eſſen	essen	VVINF
s3fb	w6fb4	!	!	!	$.

# text = Deshalb erbarmte ſich der hochgelobte , heilige Gott des Suͤnders und ſprach : weil deine Glieder gezittert , und deine Augen Thraͤnen vergoſſen haben , ſollſt du kuͤnftig Brod im Schweiße deines Angeſichts eſſen .
s3fc	w6fb5	Deshalb	Deshalb	deshalb	PAV
s3fc	w6fb6	erbarmte	erbarmte	erbarmen	VVFIN
s3fc	w6fb7	sich	ſich	sich	PRF
s3fc	w6fb8	der	der	d	ART
s3fc	w6fb9	hochgelobte	hochgelobte	hochgelobt	ADJA
s3fc	w6fba	,	,	,	$,
s3fc	w6fbb	heilige	heilige	heilig	ADJA
s3fc	w6fbc	Gott	Gott	Gott	NN
s3fc	w6fbd	des	des	d	ART
s3fc	w6fbe	Sünders	Suͤnders	Sünder	NN
s3fc	w6fbf	und	und	und	KON
s3fc	w6fc0	sprach	ſprach	sprechen	VVFIN
s3fc	w6fc1	:	:	:	$.
s3fc	w6fc2	weil	weil	weil	KOUS
s3fc	w6fc3	deine	deine	deine	PPOSAT
s3fc	w6fc4	Glieder	Glieder	Glied	NN
s3fc	w6fc5	gezittert	gezittert	zittern	VVPP
s3fc	w6fc6	,	,	,	$,
s3fc	w6fc7	und	und	und	KON
s3fc	w6fc8	deine	deine	deine	PPOSAT
s3fc	w6fc9	Augen	Augen	Auge	NN
s3fc	w6fca	Tränen	Thraͤnen	Träne	NN
s3fc	w6fcb	vergossen	vergoſſen	vergießen	VVPP
s3fc	w6fcc	haben	haben	haben	VAFIN
s3fc	w6fcd	,	,	,	$,
s3fc	w6fce	sollst	ſollſt	sollen	VMFIN
s3fc	w6fcf	du	du	du	PPER
s3fc	w6fd0	künftig	kuͤnftig	künftig	ADJD
s3fc	w6fd1	Brot	Brod	Brot	NN
s3fc	w6fd2	im	im	im	APPRART
s3fc	w6fd3	Schweiße	Schweiße	Schweiß	NN
s3fc	w6fd4	deines	deines	deine	PPOSAT
s3fc	w6fd5	Angesichts	Angeſichts	angesichts	APPR
s3fc	w6fd6	essen	eſſen	essen	VVINF
s3fc	w6fd7	.	.	.	$.

# text = Emek Hammelech ; Avodath Hakkodeſch ; Peſachim .
sb7e	w12ee2	Emek	Emek	Emek	NE
sb7e	w12ee3	Hammelech	Hammelech	Hammelech	NE
sb7e	w12ee4	;	;	;	$.
sb7e	w12ee5	Avodath	Avodath	Avodath	NE
sb7e	w12ee6	Hakkodesch	Hakkodeſch	Hakkodesch	NE
sb7e	w12ee7	;	;	;	$.
sb7e	w12ee8	Pesachim	Peſachim	Pesachim	NE
sb7e	w12ee9	.	.	.	$.

# text = Das Buch Avoth von Rabbi Nathan , und das talmudiſche Buch Peſachim .
sb7f	w12eea	Das	Das	d	ART
sb7f	w12eeb	Buch	Buch	Buch	NN
sb7f	w12eec	Avoth	Avoth	Avoth	NE
sb7f	w12eed	von	von	von	APPR
sb7f	w12eee	Rabbi	Rabbi	Rabbi	NN
sb7f	w12eef	Nathan	Nathan	Nathan	NE
sb7f	w12ef0	,	,	,	$,
sb7f	w12ef1	und	und	und	KON
sb7f	w12ef2	das	das	d	ART
sb7f	w12ef3	talmudische	talmudiſche	talmudisch	ADJA
sb7f	w12ef4	Buch	Buch	Buch	NN
sb7f	w12ef5	Pesachim	Peſachim	Pesachim	NE
sb7f	w12ef6	.	.	.	$.

# text = Adams erſte Frau war nicht Eva , ſondern Lilis oder Lilith .
s3fd	w6fd8	Adams	Adams	Adams	NE
s3fd	w6fd9	erste	erſte	erst	ADJA
s3fd	w6fda	Frau	Frau	Frau	NN
s3fd	w6fdb	war	war	sein	VAFIN
s3fd	w6fdc	nicht	nicht	nicht	PTKNEG
s3fd	w6fdd	Eva	Eva	Eva	NN
s3fd	w6fde	,	,	,	$,
s3fd	w6fdf	sondern	ſondern	sondern	KON
s3fd	w6fe0	Lilis	Lilis	Lili	NE
s3fd	w6fe1	oder	oder	oder	KON
s3fd	w6fe2	Lilith	Lilith	Lilith	NE
s3fd	w6fe3	.	.	.	$.

# text = Dieſe war gleich ihm aus Erde gemacht , aber ſie war hochmuͤthig und zankſuͤchtig .
s3fe	w6fe4	Diese	Dieſe	diese	PDS
s3fe	w6fe5	war	war	sein	VAFIN
s3fe	w6fe6	gleich	gleich	gleich	ADV
s3fe	w6fe7	ihm	ihm	er	PPER
s3fe	w6fe8	aus	aus	aus	APPR
s3fe	w6fe9	Erde	Erde	Erde	NN
s3fe	w6fea	gemacht	gemacht	machen	VVPP
s3fe	w6feb	,	,	,	$,
s3fe	w6fec	aber	aber	aber	KON
s3fe	w6fed	sie	ſie	sie	PPER
s3fe	w6fee	war	war	sein	VAFIN
s3fe	w6fef	hochmütig	hochmuͤthig	hochmütig	ADJD
s3fe	w6ff0	und	und	und	KON
s3fe	w6ff1	zanksüchtig	zankſuͤchtig	zanksüchtig	ADJD
s3fe	w6ff2	.	.	.	$.

# text = Sie wollte ihrem Manne nicht gehorchen und ſprach :
s3ff	w6ff3	Sie	Sie	sie	PPER
s3ff	w6ff4	wollte	wollte	wollen	VMFIN
s3ff	w6ff5	ihrem	ihrem	ihr	PPOSAT
s3ff	w6ff6	Manne	Manne	Mann	NN
s3ff	w6ff7	nicht	nicht	nicht	PTKNEG
s3ff	w6ff8	gehorchen	gehorchen	gehorchen	VVINF
s3ff	w6ff9	und	und	und	KON
s3ff	w6ffa	sprach	ſprach	sprechen	VVFIN
s3ff	w6ffb	:	:	:	$.

# text = Jch will oben liegen !
s400	w6ffc	Ich	Jch	ich	PPER
s400	w6ffd	will	will	wollen	VMFIN
s400	w6ffe	oben	oben	oben	ADV
s400	w6fff	liegen	liegen	liegen	VVINF
s400	w7000	!	!	!	$.

# text = Er hingegen antwortete : Nein , ich , denn ich muß uͤber dich herrſchen und du mußt mir unterthaͤnig ſeyn .
s401	w7001	Er	Er	er	PPER
s401	w7002	hingegen	hingegen	hingegen	ADV
s401	w7003	antwortete	antwortete	antworten	VVFIN
s401	w7004	:	:	:	$.
s401	w7005	Nein	Nein	nein	PTKANT
s401	w7006	,	,	,	$,
s401	w7007	ich	ich	ich	PPER
s401	w7008	,	,	,	$,
s401	w7009	denn	denn	denn	KON
s401	w700a	ich	ich	ich	PPER
s401	w700b	muß	muß	müssen	VMFIN
s401	w700c	über	uͤber	über	APPR
s401	w700d	dich	dich	dich	PRF
s401	w700e	herrschen	herrſchen	herrschen	VVINF
s401	w700f	und	und	und	KON
s401	w7010	du	du	du	PPER
s401	w7011	mußt	mußt	müssen	VMFIN
s401	w7012	mir	mir	ich	PPER
s401	w7013	untertänig	unterthaͤnig	untertänig	ADJD
s401	w7014	sein	ſeyn	sein	VAINF
s401	w7015	.	.	.	$.

# text = Wir ſind beide gleich , erwiederte Lilis , denn wir ſind beide aus Erde gemacht .
s402	w7016	Wir	Wir	wir	PPER
s402	w7017	sind	ſind	sein	VAFIN
s402	w7018	beide	beide	beide	PIS
s402	w7019	gleich	gleich	gleich	ADV
s402	w701a	,	,	,	$,
s402	w701b	erwiderte	erwiederte	erwidern	VVFIN
s402	w701c	Lilis	Lilis	Lili	NE
s402	w701d	,	,	,	$,
s402	w701e	denn	denn	denn	KON
s402	w701f	wir	wir	wir	PPER
s402	w7020	sind	ſind	sein	VAFIN
s402	w7021	beide	beide	beide	PIS
s402	w7022	aus	aus	aus	APPR
s402	w7023	Erde	Erde	Erde	NN
s402	w7024	gemacht	gemacht	machen	VVPP
s402	w7025	.	.	.	$.

# text = » Als ſie ſich nun gar nicht einigen konnten , ſprach Lilis den heiligen Namen Schemhamphoraſch aus ( d. i. der Name Jehovah mit der kabbaliſtiſchen Auslegung ) und flog in der Luft davon .
s403	w7026	"	»	"	$(
s403	w7027	Als	Als	als	KOUS
s403	w7028	sie	ſie	sie	PPER
s403	w7029	sich	ſich	sich	PRF
s403	w702a	nun	nun	nun	ADV
s403	w702b	gar	gar	gar	ADV
s403	w702c	nicht	nicht	nicht	PTKNEG
s403	w702d	einigen	einigen	einigen	VVINF
s403	w702e	konnten	konnten	können	VMFIN
s403	w702f	,	,	,	$,
s403	w7030	sprach	ſprach	sprechen	VVFIN
s403	w7031	Lilis	Lilis	Lili	NE
s403	w7032	den	den	d	ART
s403	w7033	heiligen	heiligen	heilig	ADJA
s403	w7034	Namen	Namen	Name	NN
s403	w7035	Schemhamphorasch	Schemhamphoraſch	Schemhamphorasch	NE
s403	w7036	aus	aus	aus	PTKVZ
s403	w7037	(	(	(	$(
s403	w7038	d.	d.	d.	PDS
s403	w7039	i.	i.	I.	NE
s403	w703a	der	der	d	ART
s403	w703b	Name	Name	Name	NN
s403	w703c	Jehova	Jehovah	Jehova	NN
s403	w703d	mit	mit	mit	APPR
s403	w703e	der	der	d	ART
s403	w703f	kabbalistischen	kabbaliſtiſchen	kabbalistisch	ADJA
s403	w7040	Auslegung	Auslegung	Auslegung	NN
s403	w7041	)	)	)	$(
s403	w7042	und	und	und	KON
s403	w7043	flog	flog	fliegen	VVFIN
s403	w7044	in	in	in	APPR
s403	w7045	der	der	d	ART
s403	w7046	Luft	Luft	Luft	NN
s403	w7047	davon	davon	davon	PTKVZ
s403	w7048	.	.	.	$.

# text = Da klagte Adam bei Gott :
s404	w7049	Da	Da	da	ADV
s404	w704a	klagte	klagte	klagen	VVFIN
s404	w704b	Adam	Adam	Adam	NN
s404	w704c	bei	bei	bei	APPR
s404	w704d	Gott	Gott	Gott	NN
s404	w704e	:	:	:	$.

# text = Herr der Welt , das Weib , welches du mir zugeſellt haſt , iſt entflohen .
s405	w704f	Herr	Herr	Herr	NN
s405	w7050	der	der	d	ART
s405	w7051	Welt	Welt	Welt	NN
s405	w7052	,	,	,	$,
s405	w7053	das	das	d	ART
s405	w7054	Weib	Weib	Weib	NN
s405	w7055	,	,	,	$,
s405	w7056	welches	welches	welche	PRELS
s405	w7057	du	du	du	PPER
s405	w7058	mir	mir	ich	PPER
s405	w7059	zugesellt	zugeſellt	zugesellen	VVPP
s405	w705a	hast	haſt	haben	VAFIN
s405	w705b	,	,	,	$,
s405	w705c	ist	iſt	sein	VAFIN
s405	w705d	entflohen	entflohen	entfliehen	VVPP
s405	w705e	.	.	.	$.

# text = Gott ſchickte hierauf drei Engel , den Senoi , Sanſenoi und Sammangeloph , um die Lilith zu ſuchen und zum Adam zuruͤck zu bringen . «
s406	w705f	Gott	Gott	Gott	NN
s406	w7060	schickte	ſchickte	schicken	VVFIN
s406	w7061	hierauf	hierauf	hierauf	PAV
s406	w7062	drei	drei	drei	CARD
s406	w7063	Engel	Engel	Engel	NN
s406	w7064	,	,	,	$,
s406	w7065	den	den	d	ART
s406	w7066	Senoi	Senoi	Senoi	NE
s406	w7067	,	,	,	$,
s406	w7068	Sansenoi	Sanſenoi	Sansenoi	NE
s406	w7069	und	und	und	KON
s406	w706a	Sammangeloph	Sammangeloph	Sammangeloph	NE
s406	w706b	,	,	,	$,
s406	w706c	um	um	um	KOUI
s406	w706d	die	die	d	ART
s406	w706e	Lilith	Lilith	Lilith	NE
s406	w706f	zu	zu	zu	PTKZU
s406	w7070	suchen	ſuchen	suchen	VVINF
s406	w7071	und	und	und	KON
s406	w7072	zum	zum	zum	APPRART
s406	w7073	Adam	Adam	Adam	NN
s406	w7074	zurück	zuruͤck	zurück	PTKVZ
s406	w7075	zu	zu	zu	PTKZU
s406	w7076	bringen	bringen	bringen	VVINF
s406	w7077	.	.	.	$.
s406	w7078	"	«	"	$(

# text = Will ſie wiederkehren , ſprach Gott , ſo iſt es gut ; wo nicht , ſo ſollen alle Tage hundert von ihren Kindern ſterben .
s407	w7079	Will	Will	wollen	VMFIN
s407	w707a	sie	ſie	sie	PPER
s407	w707b	wiederkehren	wiederkehren	wiederkehren	VVINF
s407	w707c	,	,	,	$,
s407	w707d	sprach	ſprach	sprechen	VVFIN
s407	w707e	Gott	Gott	Gott	NN
s407	w707f	,	,	,	$,
s407	w7080	so	ſo	so	ADV
s407	w7081	ist	iſt	sein	VAFIN
s407	w7082	es	es	es	PPER
s407	w7083	gut	gut	gut	ADJD
s407	w7084	;	;	;	$.
s407	w7085	wo	wo	wo	PWAV
s407	w7086	nicht	nicht	nicht	PTKNEG
s407	w7087	,	,	,	$,
s407	w7088	so	ſo	so	ADV
s407	w7089	sollen	ſollen	sollen	VMFIN
s407	w708a	alle	alle	alle	PIAT
s407	w708b	Tage	Tage	Tag	NN
s407	w708c	hundert	hundert	hundert	CARD
s407	w708d	von	von	von	APPR
s407	w708e	ihren	ihren	ihr	PPOSAT
s407	w708f	Kindern	Kindern	Kind	NN
s407	w7090	sterben	ſterben	sterben	VVINF
s407	w7091	.	.	.	$.

# text = Die Engel jagten ihr nach , und erreichten ſie jenſeit des Meers gerade an derſelben Stelle , wo Pharao mit ſeinem Heere nachmals ertrank .
s408	w7092	Die	Die	d	ART
s408	w7093	Engel	Engel	Engel	NN
s408	w7094	jagten	jagten	jagen	VVFIN
s408	w7095	ihr	ihr	sie	PPER
s408	w7096	nach	nach	nach	PTKVZ
s408	w7097	,	,	,	$,
s408	w7098	und	und	und	KON
s408	w7099	erreichten	erreichten	erreichen	VVFIN
s408	w709a	sie	ſie	sie	PPER
s408	w709b	jenseits	jenſeit	jenseits	APPR
s408	w709c	des	des	d	ART
s408	w709d	Meers	Meers	Meer	NN
s408	w709e	gerade	gerade	gerade	ADV
s408	w709f	an	an	an	APPR
s408	w70a0	derselben	derſelben	dieselbe	PDAT
s408	w70a1	Stelle	Stelle	Stelle	NN
s408	w70a2	,	,	,	$,
s408	w70a3	wo	wo	wo	PWAV
s408	w70a4	Pharao	Pharao	Pharao	NN
s408	w70a5	mit	mit	mit	APPR
s408	w70a6	seinem	ſeinem	seine	PPOSAT
s408	w70a7	Heere	Heere	Heer	NN
s408	w70a8	nachmals	nachmals	nachmals	ADV
s408	w70a9	ertrank	ertrank	ertrinken	VVFIN
s408	w70aa	.	.	.	$.

# text = Sie zeigten ihr den Befehl des Herrn der Welt an ; aber Lilis war widerſpenſtig und wollte nicht gehorchen .
s409	w70ab	Sie	Sie	sie	PPER
s409	w70ac	zeigten	zeigten	zeigen	VVFIN
s409	w70ad	ihr	ihr	sie	PPER
s409	w70ae	den	den	d	ART
s409	w70af	Befehl	Befehl	Befehl	NN
s409	w70b0	des	des	d	ART
s409	w70b1	Herrn	Herrn	Herr	NN
s409	w70b2	der	der	d	ART
s409	w70b3	Welt	Welt	Welt	NN
s409	w70b4	an	an	an	PTKVZ
s409	w70b5	;	;	;	$.
s409	w70b6	aber	aber	aber	KON
s409	w70b7	Lilis	Lilis	Lili	NE
s409	w70b8	war	war	sein	VAFIN
s409	w70b9	widerspenstig	widerſpenſtig	widerspenstig	ADJD
s409	w70ba	und	und	und	KON
s409	w70bb	wollte	wollte	wollen	VMFIN
s409	w70bc	nicht	nicht	nicht	PTKNEG
s409	w70bd	gehorchen	gehorchen	gehorchen	VVINF
s409	w70be	.	.	.	$.

# text = Da droheten die heiligen Engel , ſie im Meer zu erſaͤufen ; Lilis bat jedoch , ihres Lebens zu ſchonen .
s40a	w70bf	Da	Da	da	ADV
s40a	w70c0	drohten	droheten	drohen	VVFIN
s40a	w70c1	die	die	d	ART
s40a	w70c2	heiligen	heiligen	heilig	ADJA
s40a	w70c3	Engel	Engel	Engel	NN
s40a	w70c4	,	,	,	$,
s40a	w70c5	sie	ſie	sie	PPER
s40a	w70c6	im	im	im	APPRART
s40a	w70c7	Meer	Meer	Meer	NN
s40a	w70c8	zu	zu	zu	PTKZU
s40a	w70c9	ersäufen	erſaͤufen	ersäufen	VVINF
s40a	w70ca	;	;	;	$.
s40a	w70cb	Lilis	Lilis	Lili	NE
s40a	w70cc	bat	bat	bitten	VVFIN
s40a	w70cd	jedoch	jedoch	jedoch	ADV
s40a	w70ce	,	,	,	$,
s40a	w70cf	ihres	ihres	ihr	PPOSAT
s40a	w70d0	Lebens	Lebens	Leben	NN
s40a	w70d1	zu	zu	zu	PTKZU
s40a	w70d2	schonen	ſchonen	schonen	VVINF
s40a	w70d3	.	.	.	$.

# text = Jch bin , ſprach ſie , erſchaffen , die jungen Knaben bis zum achten , und die Maͤdchen bis zum zwanzigſten Tage ihres Alters zu peinigen und zu toͤdten ; allein ich ſchwoͤre euch einen heiligen Eid , daß , wenn ich eure Namen oder eure Geſtalt auf einem Zettel gemalt bei einem Kinde finden werde , ich dieſem nichts zu Leide thun will .
s40b	w70d4	Ich	Jch	ich	PPER
s40b	w70d5	bin	bin	sein	VAFIN
s40b	w70d6	,	,	,	$,
s40b	w70d7	sprach	ſprach	sprechen	VVFIN
s40b	w70d8	sie	ſie	sie	PPER
s40b	w70d9	,	,	,	$,
s40b	w70da	erschaffen	erſchaffen	erschaffen	VVPP
s40b	w70db	,	,	,	$,
s40b	w70dc	die	die	d	ART
s40b	w70dd	jungen	jungen	jung	ADJA
s40b	w70de	Knaben	Knaben	Knabe	NN
s40b	w70df	bis	bis	bis	APPR
s40b	w70e0	zum	zum	zum	APPRART
s40b	w70e1	achten	achten	acht	ADJA
s40b	w70e2	,	,	,	$,
s40b	w70e3	und	und	und	KON
s40b	w70e4	die	die	d	ART
s40b	w70e5	Mädchen	Maͤdchen	Mädchen	NN
s40b	w70e6	bis	bis	bis	APPR
s40b	w70e7	zum	zum	zum	APPRART
s40b	w70e8	zwanzigsten	zwanzigſten	zwanzigst	ADJA
s40b	w70e9	Tage	Tage	Tag	NN
s40b	w70ea	ihres	ihres	ihr	PPOSAT
s40b	w70eb	Alters	Alters	Alter	NN
s40b	w70ec	zu	zu	zu	PTKZU
s40b	w70ed	peinigen	peinigen	peinigen	VVINF
s40b	w70ee	und	und	und	KON
s40b	w70ef	zu	zu	zu	PTKZU
s40b	w70f0	töten	toͤdten	töten	VVINF
s40b	w70f1	;	;	;	$.
s40b	w70f2	allein	allein	allein	ADV
s40b	w70f3	ich	ich	ich	PPER
s40b	w70f4	schwöre	ſchwoͤre	schwören	VVFIN
s40b	w70f5	euch	euch	ihr	PPER
s40b	w70f6	einen	einen	eine	ART
s40b	w70f7	heiligen	heiligen	heilig	ADJA
s40b	w70f8	Eid	Eid	Eid	NN
s40b	w70f9	,	,	,	$,
s40b	w70fa	daß	daß	daß	KOUS
s40b	w70fb	,	,	,	$,
s40b	w70fc	wenn	wenn	wenn	KOUS
s40b	w70fd	ich	ich	ich	PPER
s40b	w70fe	eure	eure	euer	PPOSAT
s40b	w70ff	Namen	Namen	Name	NN
s40b	w7100	oder	oder	oder	KON
s40b	w7101	eure	eure	euer	PPOSAT
s40b	w7102	Gestalt	Geſtalt	Gestalt	NN
s40b	w7103	auf	auf	auf	APPR
s40b	w7104	einem	einem	eine	ART
s40b	w7105	Zettel	Zettel	Zettel	NN
s40b	w7106	gemalt	gemalt	malen	VVPP
s40b	w7107	bei	bei	bei	APPR
s40b	w7108	einem	einem	eine	ART
s40b	w7109	Kinde	Kinde	Kind	NN
s40b	w710a	finden	finden	finden	VVINF
s40b	w710b	werde	werde	werden	VAFIN
s40b	w710c	,	,	,	$,
s40b	w710d	ich	ich	ich	PPER
s40b	w710e	diesem	dieſem	diese	PDAT
s40b	w710f	nichts	nichts	nichts	PIS
s40b	w7110	zu	zu	zu	APPR
s40b	w7111	Leide	Leide	Leide	NN
s40b	w7112	tun	thun	tun	VVINF
s40b	w7113	will	will	wollen	VMFIN
s40b	w7114	.	.	.	$.

# text = Auch will ich die Strafe auf mich nehmen , daß taͤglich hundert meiner Kinder mir ſterben .
s40c	w7115	Auch	Auch	auch	ADV
s40c	w7116	will	will	wollen	VMFIN
s40c	w7117	ich	ich	ich	PPER
s40c	w7118	die	die	d	ART
s40c	w7119	Strafe	Strafe	Strafe	NN
s40c	w711a	auf	auf	auf	APPR
s40c	w711b	mich	mich	mich	PRF
s40c	w711c	nehmen	nehmen	nehmen	VVINF
s40c	w711d	,	,	,	$,
s40c	w711e	daß	daß	daß	KOUS
s40c	w711f	täglich	taͤglich	täglich	ADJD
s40c	w7120	hundert	hundert	hundert	CARD
s40c	w7121	meiner	meiner	meine	PPOSAT
s40c	w7122	Kinder	Kinder	Kind	NN
s40c	w7123	mir	mir	ich	PPER
s40c	w7124	sterben	ſterben	sterben	VVINF
s40c	w7125	.	.	.	$.

# text = Von jenem Tage an ſterben alſo jetzt taͤglich hundert Schedim oder junge Teufel , Kinder der Lilis , und deshalb ſchreiben noch alle frommen Juden die Namen der Engel auf einen Zettel von Pergament und haͤngen ihn den neugebornen Kindern an den Hals , damit Lilis bei Anſicht dieſes Zettels ihres Eides gedenken und den Kindlein keinen Schaden thun moͤge . Wann eine Juͤdin ſich der Zeit ihrer Niederkunft naͤhert , wird die Wochenſtube mit allem Nothwendigen verſehen , der Gatte oder ein anderer frommer Jude zeichnet mit Kreide einen Kreis rings um das Gemach an allen Waͤnden , und ſchreibt inwendig uͤber die Thuͤr , und auswendig an jede Wand , ſo wie auch um das Bett mit hebraͤiſchen Buchſtaben die Worte :
s40d	w7126	Von	Von	von	APPR
s40d	w7127	jenem	jenem	jen	PDAT
s40d	w7128	Tage	Tage	Tag	NN
s40d	w7129	an	an	an	APZR
s40d	w712a	sterben	ſterben	sterben	VVFIN
s40d	w712b	also	alſo	also	ADV
s40d	w712c	jetzt	jetzt	jetzt	ADV
s40d	w712d	täglich	taͤglich	täglich	ADJD
s40d	w712e	hundert	hundert	hundert	CARD
s40d	w712f	Schedim	Schedim	Schedim	NN
s40d	w7130	oder	oder	oder	KON
s40d	w7131	junge	junge	jung	ADJA
s40d	w7132	Teufel	Teufel	Teufel	NN
s40d	w7133	,	,	,	$,
s40d	w7134	Kinder	Kinder	Kind	NN
s40d	w7135	der	der	d	ART
s40d	w7136	Lilis	Lilis	Lili	NE
s40d	w7137	,	,	,	$,
s40d	w7138	und	und	und	KON
s40d	w7139	deshalb	deshalb	deshalb	PAV
s40d	w713a	schreiben	ſchreiben	schreiben	VVFIN
s40d	w713b	noch	noch	noch	ADV
s40d	w713c	alle	alle	alle	PIAT
s40d	w713d	frommen	frommen	fromm	ADJA
s40d	w713e	Juden	Juden	Jude	NN
s40d	w713f	die	die	d	ART
s40d	w7140	Namen	Namen	Name	NN
s40d	w7141	der	der	d	ART
s40d	w7142	Engel	Engel	Engel	NN
s40d	w7143	auf	auf	auf	APPR
s40d	w7144	einen	einen	eine	ART
s40d	w7145	Zettel	Zettel	Zettel	NN
s40d	w7146	von	von	von	APPR
s40d	w7147	Pergament	Pergament	Pergament	NN
s40d	w7148	und	und	und	KON
s40d	w7149	hängen	haͤngen	hängen	VVFIN
s40d	w714a	ihn	ihn	er	PPER
s40d	w714b	den	den	d	ART
s40d	w714c	neugeborenen	neugebornen	neugebären	ADJA
s40d	w714d	Kindern	Kindern	Kind	NN
s40d	w714e	an	an	an	APPR
s40d	w714f	den	den	d	ART
s40d	w7150	Hals	Hals	Hals	NN
s40d	w7151	,	,	,	$,
s40d	w7152	damit	damit	damit	KOUS
s40d	w7153	Lilis	Lilis	Lili	NE
s40d	w7154	bei	bei	bei	APPR
s40d	w7155	Ansicht	Anſicht	Ansicht	NN
s40d	w7156	dieses	dieſes	diese	PDAT
s40d	w7157	Zettels	Zettels	Zettel	NN
s40d	w7158	ihres	ihres	ihr	PPOSAT
s40d	w7159	Eides	Eides	Eid	NN
s40d	w715a	gedenken	gedenken	gedenken	VVINF
s40d	w715b	und	und	und	KON
s40d	w715c	den	den	d	ART
s40d	w715d	Kindlein	Kindlein	Kindlein	NN
s40d	w715e	keinen	keinen	keine	PIAT
s40d	w715f	Schaden	Schaden	Schaden	NN
s40d	w7160	tun	thun	tun	VVINF
s40d	w7161	möge	moͤge	mögen	VMFIN
s40d	w7162	.	.	.	$.
s40d	w7163	Wann	Wann	wann	PWAV
s40d	w7164	eine	eine	eine	ART
s40d	w7165	Jüdin	Juͤdin	Judein	NN
s40d	w7166	sich	ſich	sich	PRF
s40d	w7167	der	der	d	ART
s40d	w7168	Zeit	Zeit	Zeit	NN
s40d	w7169	ihrer	ihrer	ihr	PPOSAT
s40d	w716a	Niederkunft	Niederkunft	Niederkunft	NN
s40d	w716b	nähert	naͤhert	nähern	VVFIN
s40d	w716c	,	,	,	$,
s40d	w716d	wird	wird	werden	VAFIN
s40d	w716e	die	die	d	ART
s40d	w716f	Wochenstube	Wochenſtube	Wochenstube	NN
s40d	w7170	mit	mit	mit	APPR
s40d	w7171	allem	allem	alle	PIS
s40d	w7172	Notwendigen	Nothwendigen	Notwendige	NN
s40d	w7173	versehen	verſehen	versehen	VVPP
s40d	w7174	,	,	,	$,
s40d	w7175	der	der	d	ART
s40d	w7176	Gatte	Gatte	Gatte	NN
s40d	w7177	oder	oder	oder	KON
s40d	w7178	ein	ein	eine	ART
s40d	w7179	anderer	anderer	ander	ADJA
s40d	w717a	frommer	frommer	fromm	ADJA
s40d	w717b	Jude	Jude	Jude	NN
s40d	w717c	zeichnet	zeichnet	zeichnen	VVFIN
s40d	w717d	mit	mit	mit	APPR
